id,content,start_index,headers,has_code,has_list,has_table,has_blockquote,char_count,word_count,prev_chunk,next_chunk
m_chunk_33,"- - Hội Sinh viên Việt Nam ở các nước phối hợp tổ chức các Hội thảo khoa học dành cho sinh viên, nghiên cứu sinh Việt Nam ở nước ngoài, các diễn đàn khoa học sinh viên. Hội Sinh viên Việt Nam ở nước ngoài khuyến khích hội viên, sinh viên, nghiên cứu sinh Việt Nam ở nước ngoài hỗ trợ lẫn nhau trong học tập, nghiên cứu ở nước sở tại; chia sẻ kinh nghiệm học tập, tài liệu khoa học và phát huy các ý tưởng, sáng kiến; phối hợp với Hội Sinh viên Việt Nam ở trong nước, các chuyên gia, nhà khoa học tại nước sở tại tổ chức các hội nghị tọa đàm trực tuyến, chia sẻ tài liệu, giới thiệu các phương pháp học tập hiện đại.",17603,,False,True,False,False,615,134,chunk_32,chunk_34
m_chunk_34,"## 4. Sinh viên rèn luyện thể chất ## 4.1. Trung ương Hội Sinh viên Việt Nam - - Tiếp tục chỉ đạo triển khai cuộc vận động "" Mỗi sinh viên tập luyện một môn thể thao "" theo các hình thức thích hợp gắn với nâng cao thể chất. - -Nâng cấp hệ thống quản lý, theo dõi các giải chạy trực tuyến https://running.vsds.vn, mở rộng quy mô đến 100% cấp tỉnh, cấp trường, tích hợp thông tin với hệ thống quản lý, theo dõi danh hiệu Sinh viên 5 tốt các cấp. - - Vận động hội viên, sinh viên tham gia cuộc vận động ""Mỗi sinh viên tập luyện một môn thể thao"" . - - Tổ chức giải thể thao Sinh viên Việt Nam VUG. - - Phối hợp tổ chức giải Bóng đá Thanh niên Sinh viên Việt Nam , - - Ngày hội ""Sinh viên khỏe"".",18220,"4. Sinh viên rèn luyện thể chất ## 4.1. Trung ương Hội Sinh viên Việt Nam - - Tiếp tục chỉ đạo triển khai cuộc vận động "" Mỗi sinh viên tập luyện một môn thể thao "" theo các hình thức thích hợp gắn với nâng cao thể chất. - -Nâng cấp hệ thống quản lý, theo dõi các giải chạy trực tuyến https://running.vsds.vn, mở rộng quy mô đến 100% cấp tỉnh, cấp trường, tích hợp thông tin với hệ thống quản lý, theo dõi danh hiệu Sinh viên 5 tốt các cấp. - - Vận động hội viên, sinh viên tham gia cuộc vận động ""Mỗi sinh viên tập luyện một môn thể thao"" . - - Tổ chức giải thể thao Sinh viên Việt Nam VUG. - - Phối hợp tổ chức giải Bóng đá Thanh niên Sinh viên Việt Nam , - - Ngày hội ""Sinh viên khỏe"".",False,False,False,False,691,153,chunk_33,chunk_35
m_chunk_35,"## 4.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc",18915,"4.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc",False,False,False,False,65,13,chunk_34,chunk_36
m_chunk_36,"- - Tuyên truyền, giáo dục, nâng cao nhận thức và tổ chức các hoạt động để thực hiện các biện pháp nâng cao tầm vóc, thể lực của sinh viên Việt Nam, tổ chức các hoạt động "" Ngày hội sinh viên khỏe "", giải thể thao cho sinh viên và cấp giấy chứng nhận ""Sinh viên khỏe"" cho các sinh viên đạt tiêu chuẩn. - -Đẩy mạnh tuyên truyền, triển khai Cuộc vận động ""Mỗi sinh viên tập luyện một môn thể thao"". Xây dựng ý thức khám sức khỏe định kỳ cho sinh viên; nghiên cứu, tư vấn, hướng dẫn sinh viên chế độ dinh dưỡng, tập luyện thể dục, thể thao nâng cao sức khỏe phòng chống các loại dịch bệnh. - - Khuyến khích sinh viên tham gia các trào lưu thi đua tập luyện thể thao bổ ích trên mạng xã hội, cung cấp các bài tập luyện cơ bản thông qua các ấn phẩm trực tuyến hướng dẫn cho các bạn hội viên, sinh viên tham gia tập luyện tại nhà. Duy trì, thành lập mới các câu lạc bộ, đội, nhóm, cộng đồng mạng xã hội về thể thao sinh viên.",18982,,False,True,False,False,921,199,chunk_35,chunk_37
m_chunk_37,"- - Tham mưu với nhà trường về việc tạo điều kiện sử dụng, quản lý các công trình thể thao phục vụ việc rèn luyện sức khỏe của sinh viên, nâng cao chất lượng dinh dưỡng và điều kiện phục vụ tại các nhà ăn, căng tin sinh viên, xây dựng môi trường sống văn minh, lành mạnh. Liên hệ, giới thiệu các địa điểm tập luyện thể dục, thể thao chất lượng, giá thành ưu đãi cho sinh viên .",19904,,False,True,False,False,378,82,chunk_36,chunk_38
m_chunk_38,"- - Hội Sinh viên Việt Nam ở nước ngoài duy trì và phát triển hoạt động của các câu lạc bộ, đội, nhóm thể thao của sinh viên Việt Nam ở nước sở tại; định kỳ tổ chức các giải đấu thể thao, ngày hội thể thao cho hội viên, sinh viên Việt Nam ở nước sở tại.",20284,,False,True,False,False,253,59,chunk_37,chunk_39
m_chunk_39,"## 5. Sinh viên tình nguyện vì cuộc sống cộng đồng ## 5.1. Trung ương Hội Sinh viên Việt Nam - - Tổ chức thực hiện chương trình ""Tình nguyện mùa đông"", ""Xuân tình nguyện"" . - - Tổ chức chương trình ""Tiếp sức mùa thi"" , ""Tiếp sức đến trường"" năm 2025 - - Tổ chức chiến dịch tình nguyện ""Mùa hè xanh"" năm 2025. - - Xây dựng công cụ số thống kê, theo dõi hoạt động tình nguyện của sinh viên tích hợp với ứng dụng Sinh viên Việt Nam và chuyên trang Sinh viên 5 tốt. - - Phối hợp tổ chức Cuộc thi Sinh viên thế hệ mới 2024. - - Hướng dẫn các cấp bộ Hội triển khai Kế hoạch thực hiện Đề án ""Tăng cường năng lực quản lý, điều phối hoạt động tình nguyện cho đội ngũ cán bộ Đoàn Thanh niên, Hội Liên hiệp Thanh niên Việt Nam, Hội Sinh viên Việt Nam các cấp giai đoạn 2022 - 2030"" của Trung ương Đoàn.",20539,"5. Sinh viên tình nguyện vì cuộc sống cộng đồng ## 5.1. Trung ương Hội Sinh viên Việt Nam - - Tổ chức thực hiện chương trình ""Tình nguyện mùa đông"", ""Xuân tình nguyện"" . - - Tổ chức chương trình ""Tiếp sức mùa thi"" , ""Tiếp sức đến trường"" năm 2025 - - Tổ chức chiến dịch tình nguyện ""Mùa hè xanh"" năm 2025. - - Xây dựng công cụ số thống kê, theo dõi hoạt động tình nguyện của sinh viên tích hợp với ứng dụng Sinh viên Việt Nam và chuyên trang Sinh viên 5 tốt. - - Phối hợp tổ chức Cuộc thi Sinh viên thế hệ mới 2024. - - Hướng dẫn các cấp bộ Hội triển khai Kế hoạch thực hiện Đề án ""Tăng cường năng lực quản lý, điều phối hoạt động tình nguyện cho đội ngũ cán bộ Đoàn Thanh niên, Hội Liên hiệp Thanh niên Việt Nam, Hội Sinh viên Việt Nam các cấp giai đoạn 2022 - 2030"" của Trung ương Đoàn.",False,False,False,False,791,173,chunk_38,chunk_40
m_chunk_40,"## 5.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc",21334,"5.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc",False,False,False,False,65,13,chunk_39,chunk_41
m_chunk_41,"- - Nghiên cứu, triển khai hiệu quả các hoạt động tình nguyện tại chỗ, tình nguyện trực tuyến phù hợp với nhu cầu, điều kiện thực tế của địa phương, đơn vị. Tổ chức tuyên truyền, phổ biến kiến thức về sức khỏe sinh sản, phòng chống tệ nạn xã hội, phòng chống và ngăn ngừa dịch bệnh, sử dụng thực phẩm an toàn. - - Tổ chức tập huấn hướng dẫn phương pháp tổ chức các hoạt động tình nguyện, cách thức xây dựng và triển khai các dự án tình nguyện, trang bị kỹ năng tình nguyện cho sinh viên. Thực hiện chủ trương ""3 liên kết"" (liên kết lực lượng, liên kết địa bàn, liên kết cộng đồng). Duy trì, phát triển các câu lạc bộ, tổ, đội, nhóm tình nguyện; định hướng, dẫn dắt và phát huy các đội nhóm tình nguyện chưa thuộc tổ chức Hội.",21401,,False,True,False,False,726,152,chunk_40,chunk_42
m_chunk_42,"- - Chủ động thay đổi phương thức triển khai hiệu quả các chiến dịch sinh viên tình nguyện ""Mùa hè xanh"" , ""Tình nguyện Mùa đông"" , ""Xuân tình nguyện"" ; chương trình ""Tiếp sức mùa thi"" , ""Tiếp sức đến trường"" dựa trên nghiên cứu, đánh giá thực tiễn nhu cầu nguồn lực của địa bàn triển khai hoạt động. Tổ chức đa dạng các mô hình tình nguyện tại chỗ, tình nguyện thường xuyên, ""Ngày Thứ bảy tình nguyện"" , ""Ngày Chủ nhật xanh"" . Ứng dụng chuyên môn, ngành nghề đào tạo của sinh viên trong các hoạt động tình nguyện nhằm giải quyết các vấn đề mới, vấn đề bức xúc trên địa bàn nhà trường, địa phương. Phấn đấu mỗi hội viên tham gia ít nhất 05 ngày tình nguyện. Xây dựng các công cụ để thống kê số ngày tình nguyện của sinh viên và cấp chứng nhận trực tuyến trên cơ sở ứng dụng công nghệ thông tin.",22128,,False,True,False,False,794,166,chunk_41,chunk_43
m_chunk_43,"- - Tuyên truyền, vận động sinh viên tham gia hiến máu tình nguyện. Hội Sinh viên các tỉnh, thành phố phối hợp tổ chức các "" Ngày hội hiến máu tình nguyện ""; duy trì "" Ngân hàng máu sống, máu hiếm "" trong sinh viên. Xây dựng các điểm hiến máu cố định đáp ứng nhu cầu trong bối cảnh dịch bệnh. - - Tổ chức ít nhất 01 hoạt động tình nguyện cấp Cụm hoặc liên cụm. - - Xem xét, triển khai phù hợp các hoạt động tình nguyện quốc tế tại Lào, Campuchia. - - Hội Sinh viên Việt Nam ở nước ngoài tăng cường các hoạt động tình nguyện hướng về Tổ quốc, vận động hội viên, sinh viên tham gia các hoạt động tình nguyện trực tuyến; thành lập các đội hình sinh viên tình nguyện dạy tiếng Việt cho con em kiều bào ở nước ngoài; tổ chức các hoạt động tình nguyện tại chỗ hướng về cộng đồng người Việt Nam ở nước sở tại.",22924,,False,True,False,False,802,174,chunk_42,chunk_44
m_chunk_44,"- - Chú trọng việc lượng hóa trong thực hiện các hoạt động tình nguyện, khuyến khích tổ chức các hoạt động tình nguyện dưới dạng các dự án cụ thể để dễ quản lý và kiểm soát chất lượng, hiệu quả của hoạt động.",23727,,False,True,False,False,208,45,chunk_43,chunk_45
m_chunk_45,"## 6. Sinh viên chủ động hội nhập quốc tế ## 6.1. Trung ương Hội Sinh viên Việt Nam - - Tuyên truyền, phối hợp giới thiệu hội viên, sinh viên tiêu biểu tham gia các hoạt động đối ngoại, quốc tế thanh niên. - - Tổ chức Hội thi Olympic tiếng Anh học sinh, sinh viên toàn quốc lần thứ VII, năm 2025. - - Tiếp tục triển khai thực hiện các hoạt động đối ngoại thanh niên của Hội Sinh viên Việt Nam. Thúc đẩy hợp tác với các tổ chức quốc tế trên các lĩnh vực phù hợp với nhu cầu của hội viên, sinh viên giai đoạn hiện nay như: phát triển kỹ năng thực hành xã hội, nâng cao năng lực đổi mới sáng tạo, tình nguyện vì cộng đồng, bảo vệ môi trường và phát triển bền vững, khởi nghiệp, lập nghiệp. - - Tiếp tục theo dõi, hướng dẫn tổ chức các hoạt động kết nối giữa Hội Sinh viên Việt Nam ở nước ngoài với các Hội Sinh viên Việt Nam trong nước, thực hiện việc trao đổi nguồn lực. Tổ chức các đoàn công tác phối hợp triển khai hoạt động, phong trào tại các nước sở tại có Hội Sinh viên Việt Nam ngoài nước.",23937,"6. Sinh viên chủ động hội nhập quốc tế ## 6.1. Trung ương Hội Sinh viên Việt Nam - - Tuyên truyền, phối hợp giới thiệu hội viên, sinh viên tiêu biểu tham gia các hoạt động đối ngoại, quốc tế thanh niên. - - Tổ chức Hội thi Olympic tiếng Anh học sinh, sinh viên toàn quốc lần thứ VII, năm 2025. - - Tiếp tục triển khai thực hiện các hoạt động đối ngoại thanh niên của Hội Sinh viên Việt Nam. Thúc đẩy hợp tác với các tổ chức quốc tế trên các lĩnh vực phù hợp với nhu cầu của hội viên, sinh viên giai đoạn hiện nay như: phát triển kỹ năng thực hành xã hội, nâng cao năng lực đổi mới sáng tạo, tình nguyện vì cộng đồng, bảo vệ môi trường và phát triển bền vững, khởi nghiệp, lập nghiệp. - - Tiếp tục theo dõi, hướng dẫn tổ chức các hoạt động kết nối giữa Hội Sinh viên Việt Nam ở nước ngoài với các Hội Sinh viên Việt Nam trong nước, thực hiện việc trao đổi nguồn lực. Tổ chức các đoàn công tác phối hợp triển khai hoạt động, phong trào tại các nước sở tại có Hội Sinh viên Việt Nam ngoài nước.",False,False,False,False,995,215,chunk_44,chunk_46
m_chunk_46,"## 6.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc - - Tổ chức các hoạt động tuyên truyền, nâng cao nhận thức, kiến thức của cán bộ Hội, hội viên, sinh viên đối với Hiệp định thương mại tự do thế hệ mới, Cộng đồng chung ASEAN, tình hình Biển Đông, tình hình khu vực và thế giới, các chuyên đề hội nhập quốc tế, các kiến thức pháp luật, thông lệ quốc tế; vai trò của hội nhập quốc tế đối với sự phát triển bền vững của đất nước. Trong đó, tập trung đẩy mạnh các hình thức tuyên truyền phù hợp với đối tượng sinh viên: infographic, motion graphic, clip ngắn,…",24936,"6.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc - - Tổ chức các hoạt động tuyên truyền, nâng cao nhận thức, kiến thức của cán bộ Hội, hội viên, sinh viên đối với Hiệp định thương mại tự do thế hệ mới, Cộng đồng chung ASEAN, tình hình Biển Đông, tình hình khu vực và thế giới, các chuyên đề hội nhập quốc tế, các kiến thức pháp luật, thông lệ quốc tế; vai trò của hội nhập quốc tế đối với sự phát triển bền vững của đất nước. Trong đó, tập trung đẩy mạnh các hình thức tuyên truyền phù hợp với đối tượng sinh viên: infographic, motion graphic, clip ngắn,…",False,False,False,False,572,118,chunk_45,chunk_47
